Id,SalePrice
2735,130402.86814192666
2736,142570.94674990108
2737,122716.74983886704
2738,132060.29966260528
2739,161164.2797173439
2740,118483.6274760857
2741,142756.40570960808
2742,149621.62624030348
2743,146792.04689061243
2744,152095.9332990029
2745,133014.92585390998
2746,130979.55132720753
2747,158533.69378919643
2748,116351.04600686766
2749,134243.4089574417
2750,135147.52957713357
2751,130985.57635769717
2752,175823.329494957
2753,138846.04330037406
2754,219044.86238113887
2755,120568.95914572607
2756,98961.80834430395
2757,85521.07547025006
2758,83968.24692841613
2759,157851.21944635306
2760,151748.6758563135
2761,146124.30144609773
2762,134343.5920851305
2763,177812.20718026205
2764,148193.65992247703
2765,243327.38548589405
2766,128656.53440176282
2767,91760.78299064905
2768,117810.26043293883
2769,135248.9647906058
2770,131254.6826482566
2771,123516.64685021357
2772,120890.25171369674
2773,173675.06057143747
2774,118689.67304265981
2775,105070.1948458388
2776,133713.10222099442
2777,120754.29244721108
2778,86133.63875679404
2779,140592.16262998627
2780,80333.2945229862
2781,92736.85150658368
2782,100883.78705458327
2783,93045.4202184704
2784,122418.92009336893
2785,127770.25324724539
2786,73054.91180356868
2787,116994.38575749009
2788,87920.12783153809
2789,167904.5827286332
2790,80842.96146774654
2791,116204.59813523442
2792,55058.067492077564
2793,143712.39961476135
2794,110952.39800648302
2795,120546.26146737808
2796,99542.30727099777
2797,185975.47098607293
2798,121377.65937142094
2799,111492.90151710693
2800,75723.50301285356
2801,104638.36198998662
2802,138991.85531862825
2803,140265.24309404098
2804,121310.78663290066
2805,86161.07465588502
2806,93701.38791508232
2807,156508.05084614558
2808,147209.05457256353
2809,123925.53343819026
2810,130350.40929039332
2811,173236.35174713103
2812,143085.17797684247
2813,149713.95312940757
2814,146014.2677710029
2815,94235.6768590192
2816,231501.39173321612
2817,152227.3880187518
2818,130174.89903885844
2819,161438.7659698634
2820,140306.12663268927
2821,100503.95779104378
2822,174741.38881403717
2823,265438.1405461041
2824,194585.8537113546
2825,157722.85708874752
2826,125372.90206097522
2827,130695.53409368095
2828,271542.6844701385
2829,220964.82627309064
2830,215248.77356990657
2831,193544.57085956962
2832,294583.9232971728
2833,332669.11282867636
2834,210940.27521227396
2835,224161.114453819
2836,205782.34003448306
2837,152817.6027022921
2838,153042.51542507918
2839,194560.15211947114
2840,182230.81426467208
2841,206197.00466080132
2842,224427.29012651148
2843,137030.55354185015
2844,160647.112119247
2845,122081.32280818415
2846,217591.52993526196
2847,209717.79376940278
2848,188807.68610913865
2849,201432.43950752527
2850,273692.7338937043
2851,236626.650295636
2852,212922.68096178034
2853,238589.25248666405
2854,141966.78889615845
2855,200133.2055893515
2856,199128.77204916315
2857,191697.45423531972
2858,204808.9955181689
2859,128500.43859789408
2860,130341.85945883232
2861,138589.4220240144
2862,215684.8892087289
2863,124313.67117313201
2864,233743.35643942654
2865,147780.96366442618
2866,141643.90197798808
2867,88021.71013974625
2868,116251.898119038
2869,103927.2767953209
2870,148285.09885908247
2871,92058.01564020888
2872,71582.70241034143
2873,100416.11940647772
2874,135135.266289501
2875,111852.32090914005
2876,148185.1351104765
2877,121420.90522132559
2878,179092.37646007168
2879,147608.69679781585
2880,94416.4010272741
2881,136541.67055657736
2882,170047.26693439845
2883,191374.68019060785
2884,174203.73334040056
2885,178067.2227361666
2886,211972.72943569472
2887,88518.69319174373
2888,118594.2252460534
2889,63611.56651417931
2890,83808.6843140322
2891,135782.11455693623
2892,44033.63217044809
2893,63740.95623661629
2894,43744.82084042486
2895,319952.2141569539
2896,263967.4899516079
2897,197350.95497465087
2898,148745.2662192147
2899,200216.8573181911
2900,149012.09267878497
2901,193558.97571041944
2902,204252.9720615174
2903,366822.4255693519
2904,380910.4514886694
2905,105502.2514659858
2906,194576.15109133237
2907,116481.99494755414
2908,130639.53355973345
2909,142352.86965611676
2910,80479.6352832095
2911,90380.8347665909
2912,148412.0682631633
2913,89186.76675052855
2914,75553.5231770989
2915,75569.57820126637
2916,88576.33117762822
2917,174912.53548106758
2918,125303.06064637905
2919,219594.72229717192
